date_;val_;n_day_;time_
2017-09-16;-0.479209462081323;102;7
2017-09-16;-1.46441235651984;102;8
2017-09-16;-0.91707741516511;102;9
2017-09-16;-0.807610426894164;102;10
2017-09-16;-1.02654440343606;102;11
2017-09-16;-0.58867645035227;102;12
2017-09-16;-0.369742473810376;102;13
2017-09-16;-0.58867645035227;102;14
2017-09-16;-1.02654440343606;102;15
2017-09-16;0.396526444086251;102;16
2017-09-16;-1.136011391707;102;17
2017-09-16;0.287059455815304;102;18
2017-09-16;-0.58867645035227;102;19
2017-09-16;0.724927408899092;102;20
2017-09-16;-0.369742473810376;102;21
2017-09-16;0.834394397170038;102;22
2017-09-16;-0.58867645035227;102;23
2017-09-16;0.0681254792734108;102;24
2017-09-16;-0.26027548553943;102;25
2017-09-16;0.615460420628145;102;26
2017-09-16;0.177592467544358;102;27
2017-09-16;0.0681254792734108;102;28
2017-09-16;-0.041341508997536;102;29
2017-09-16;1.49119632679572;102;30
2017-09-16;-0.369742473810376;102;31
2017-09-16;0.615460420628145;102;32
2017-09-16;-0.150808497268483;102;33
2017-09-16;-0.041341508997536;102;34
2017-09-16;-0.369742473810376;102;35
2017-09-16;0.177592467544358;102;36
2017-09-16;1.49119632679572;102;37
2017-09-16;0.505993432357198;102;38
2017-09-16;-0.26027548553943;102;39
2017-09-16;0.287059455815304;102;40
2017-09-16;0.287059455815304;102;41
2017-09-16;-0.150808497268483;102;42
2017-09-16;0.0681254792734108;102;43
2017-09-16;0.0681254792734108;102;44
2017-09-16;0.287059455815304;102;45
2017-09-16;0.505993432357198;102;46
2017-09-16;-0.150808497268483;102;47
2017-09-16;-0.150808497268483;102;48
2017-09-16;-0.26027548553943;102;49
2017-09-16;0.396526444086251;102;50
2017-09-16;0.0681254792734108;102;51
2017-09-16;-0.150808497268483;102;52
2017-09-16;-0.369742473810376;102;53
2017-09-16;0.834394397170038;102;54
2017-09-16;-0.041341508997536;102;55
2017-09-16;-0.041341508997536;102;56
2017-09-16;-0.041341508997536;102;57
2017-09-16;-0.150808497268483;102;58
2017-09-16;-0.26027548553943;102;59
2017-09-16;-0.150808497268483;102;60
2017-09-16;-0.150808497268483;102;61
2017-09-16;1.05332837371193;102;62
2017-09-16;-0.479209462081323;102;63
2017-09-16;-0.58867645035227;102;64
2017-09-16;-0.26027548553943;102;65
2017-09-16;0.0681254792734108;102;66
2017-09-16;-0.369742473810376;102;67
2017-09-16;-0.26027548553943;102;68
2017-09-16;-0.369742473810376;102;69
2017-09-16;-0.479209462081323;102;70
2017-09-16;-0.58867645035227;102;71
2017-09-16;-0.698143438623217;102;72
2017-09-16;-0.698143438623217;102;73
2017-09-16;0.177592467544358;102;74
2017-09-16;-0.369742473810376;102;75
2017-09-16;-0.807610426894164;102;76
2017-09-16;-0.58867645035227;102;77
2017-09-16;-0.041341508997536;102;78
2017-09-16;-0.698143438623217;102;79
2017-09-16;-0.807610426894164;102;80
2017-09-16;-0.26027548553943;102;81
2017-09-16;-0.369742473810376;102;82
2017-09-16;-0.698143438623217;102;83
2017-09-16;-0.807610426894164;102;84
2017-09-16;-0.58867645035227;102;85
2017-09-16;-0.369742473810376;102;86
2017-09-16;-0.91707741516511;102;87
2017-09-16;-0.91707741516511;102;88
2017-09-16;-0.698143438623217;102;89
2017-09-16;-0.26027548553943;102;90
2017-09-16;-1.24547837997795;102;91
2017-09-16;-1.46441235651984;102;92
2017-09-16;-1.46441235651984;102;93
2017-09-16;-0.807610426894164;102;94
2017-09-16;-1.57387934479079;102;95
2017-09-16;-1.46441235651984;102;96
2017-09-17;-1.24547837997795;103;1
2017-09-17;-1.136011391707;103;2
2017-09-17;-0.807610426894164;103;3
2017-09-17;-0.807610426894164;103;4
2017-09-17;-1.136011391707;103;5
2017-09-17;-0.91707741516511;103;6
2017-09-17;-1.46441235651984;103;7
2017-09-17;-1.02654440343606;103;8
2017-09-17;-0.479209462081323;103;9
2017-09-17;-0.26027548553943;103;10
2017-09-17;-0.58867645035227;103;11
2017-09-17;-0.807610426894164;103;12
2017-09-17;-1.24547837997795;103;13
2017-09-17;-0.369742473810376;103;14
2017-09-17;-1.24547837997795;103;15
2017-09-17;-0.58867645035227;103;16
2017-09-17;-0.479209462081323;103;17
2017-09-17;-0.150808497268483;103;18
2017-09-17;-0.698143438623217;103;19
2017-09-17;-1.136011391707;103;20
2017-09-17;-0.26027548553943;103;21
2017-09-17;0.177592467544358;103;22
2017-09-17;-0.041341508997536;103;23
2017-09-17;-0.807610426894164;103;24
2017-09-17;-0.698143438623217;103;25
2017-09-17;0.287059455815304;103;26
2017-09-17;-0.479209462081323;103;27
2017-09-17;-0.369742473810376;103;28
2017-09-17;0.177592467544358;103;29
2017-09-17;0.396526444086251;103;30
2017-09-17;0.396526444086251;103;31
2017-09-17;-0.58867645035227;103;32
2017-09-17;-0.26027548553943;103;33
2017-09-17;-0.041341508997536;103;34
2017-09-17;0.287059455815304;103;35
2017-09-17;-0.041341508997536;103;36
2017-09-17;-0.479209462081323;103;37
2017-09-17;0.396526444086251;103;38
2017-09-17;-0.041341508997536;103;39
2017-09-17;0.724927408899092;103;40
2017-09-17;-0.150808497268483;103;41
2017-09-17;-0.698143438623217;103;42
2017-09-17;0.396526444086251;103;43
2017-09-17;-0.479209462081323;103;44
2017-09-17;0.0681254792734108;103;45
2017-09-17;-0.150808497268483;103;46
2017-09-17;-0.26027548553943;103;47
2017-09-17;-0.58867645035227;103;48
2017-09-17;-0.369742473810376;103;49
2017-09-17;-0.91707741516511;103;50
2017-09-17;0.287059455815304;103;51
2017-09-17;-0.58867645035227;103;52
2017-09-17;-0.26027548553943;103;53
2017-09-17;-0.26027548553943;103;54
2017-09-17;0.396526444086251;103;55
2017-09-17;-0.479209462081323;103;56
2017-09-17;-0.479209462081323;103;57
2017-09-17;-0.91707741516511;103;58
2017-09-17;0.396526444086251;103;59
2017-09-17;-0.807610426894164;103;60
2017-09-17;-0.698143438623217;103;61
2017-09-17;-0.041341508997536;103;62
2017-09-17;-0.041341508997536;103;63
2017-09-17;-0.698143438623217;103;64
2017-09-17;-0.58867645035227;103;65
2017-09-17;-0.58867645035227;103;66
